what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608144769879
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1608144771177
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1608144771228
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144772989
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144774577
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1608144779007
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1608144779028
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1608144779031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144780476
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144781839
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1608144787404
started,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1608144790374
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144790477
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144827413
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1608144827426
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144832053
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144842979
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144845405
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144874267
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1608144874310
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144878202
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144882548
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608144897154
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144900319
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144902699
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144908432
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144937001
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1608144937010
error,log,,,"The system console model is invalid. Cannot launch.",1608144946909
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144946918
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144948877
error,log,,,"The system console model is invalid. Cannot launch.",1608144961568
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144961599
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144963103
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144968496
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144969159
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1608144969471
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144969495
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144973015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144977012
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144981215
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144981242
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144984545
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144990317
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144991691
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608144997425
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145000247
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1608145000256
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1608145001679
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1608145001680
error,log,,,"The system console model is invalid. Cannot launch.",1608145007109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145007122
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145008780
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145013692
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145015472
executed,command,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project.commands.systemConsole",1608145015479
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145019721
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145071193
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145077623
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145078871
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145082160
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145099606
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1608145111209
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145116722
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145121744
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608145123424
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145127870
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145129245
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145134984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145140953
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1608145140962
error,log,,,"The system console model is invalid. Cannot launch.",1608145147705
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145147736
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145150998
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145153472
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145156353
executed,command,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project.commands.systemConsole",1608145156359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145158494
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145223729
error,log,,,"The system console model is invalid. Cannot launch.",1608145231546
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145231574
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145233651
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145240298
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145357275
error,log,,,"The system console model is invalid. Cannot launch.",1608145367518
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145367547
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145369231
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145370334
error,log,,,"The system console model is invalid. Cannot launch.",1608145371121
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145508682
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145529687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145531105
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145536840
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145539706
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1608145539715
error,log,,,"The system console model is invalid. Cannot launch.",1608145546482
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145546508
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1608145555785
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145686110
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145690859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145698768
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1608145698779
opened,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1608145701372
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1608145701592
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1608145701605
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1608145716155
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1608145722178
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1608145726569
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1608145730039
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1608145734021
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1608145735901
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1608145739319
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145752070
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145757305
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1608145757314
error,log,,,"The system console model is invalid. Cannot launch.",1608145764022
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145764053
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145767215
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145771119
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145775842
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1608145775849
error,log,,,"The system console model is invalid. Cannot launch.",1608145782561
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145782570
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145785443
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145789986
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145878977
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145884687
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145886393
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenDebugConfigurations",1608145886399
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145891197
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145897681
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145899204
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145913470
error,log,,,"The system console model is invalid. Cannot launch.",1608145918888
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145918925
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145920421
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608145921877
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145925010
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145926934
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145931259
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145932584
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1608145936177
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1608145936192
started,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1608145948740
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145949224
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145954862
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608145956312
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1608145960152
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145967123
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145968408
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1608145974092
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608145976924
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145979920
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145981392
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1608145994054
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145997318
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608145997553
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1608146000165
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146003749
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146004695
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1608146008836
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608146011471
opened,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1608146011783
activated,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1608146011840
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146022742
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146052828
error,log,,,"Error: HIERARCHY_REQUEST_ERR: An attempt was made to insert a node where it is not permitted. ",1608146056505
error,log,,,"An internal error occurred during: ""C/C++ Indexer"".",1608146056507
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146056523
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146062629
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146063811
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146063903
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608146064922
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146066765
closed,editor,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.editor",1608146068335
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146068397
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1608146068410
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1608146068410
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146071750
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1608146072911
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1608146072923
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146072977
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1608146072982
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1608146072982
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146081017
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146093358
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146098011
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146102283
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146102616
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146105895
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1608146109179
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1608146109216
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1608146110669
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1608146111809
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1608146113248
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1608146113725
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1608146114591
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1608146118753
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146122821
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146128469
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenRunConfigurations",1608146128480
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146132293
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146133768
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146139544
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146152183
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1608146152192
error,log,,,"The system console model is invalid. Cannot launch.",1608146158998
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146159008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146162248
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146164098
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146184851
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146186185
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146233041
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146234893
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146611544
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146625008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146626441
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146632197
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146636045
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1608146636056
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1608146638009
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1608146640139
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1608146643731
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1608146652237
